Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output
"21643","","","None","192.168.2.1","tcp","9443","SSL Cipher Suites Supported","The remote service encrypts communications using SSL.","This plugin detects which SSL ciphers are supported by the remote
service for encrypting communications.","n/a","https://www.openssl.org/docs/man1.0.2/man1/ciphers.html
http://www.nessus.org/u?e17ffced","
Here is the list of SSL ciphers supported by the remote server :
Each group is reported per SSL Version.

SSL Version : TLSv11
  High Strength Ciphers (>= 112-bit key)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    RC4-MD5                       0x00, 0x04       RSA           RSA      RC4(128)               MD5


SSL Version : TLSv1
  High Strength Ciphers (>= 112-bit key)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    RC4-MD5                       0x00, 0x04       RSA           RSA      RC4(128)               MD5

The fields above are :

  {Tenable ciphername}
  {Cipher ID code}
  Kex={key exchange}
  Auth={authentication}
  Encrypt={symmetric encryption method}
  MAC={message authentication code}
  {export flag}
"
"21745","","","None","192.168.2.1","tcp","0","OS Security Patch Assessment Failed","Errors prevented OS Security Patch Assessment.","OS Security Patch Assessment is not available for this host because
either the credentials supplied in the scan policy did not allow
Nessus to log into it or some other problem occurred.","Fix the problem(s) so that OS Security Patch Assessment is possible.","","
The following service errors were logged :

  - Plugin      : smb_login.nasl
    Plugin ID   : 10394
    Plugin Name : Microsoft Windows SMB Log In Possible
    Protocol    : SMB
    Message     : 
It was not possible to log into the remote host via smb (invalid credentials).
"
"22964","","","None","192.168.2.1","tcp","80","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","A web server is running on this port."
"22964","","","None","192.168.2.1","tcp","443","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","A TLSv1.2 server answered on this port.
"
"22964","","","None","192.168.2.1","tcp","443","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","A web server is running on this port through TLSv1.2."
"22964","","","None","192.168.2.1","tcp","9000","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","A web server is running on this port."
"22964","","","None","192.168.2.1","tcp","9443","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","A TLSv1 server answered on this port.
"
"22964","","","None","192.168.2.1","tcp","9443","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","A web server is running on this port through TLSv1."
"22964","","","None","192.168.2.1","tcp","10080","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","A web server is running on this port."
"24260","","","None","192.168.2.1","tcp","80","HyperText Transfer Protocol (HTTP) Information","Some information about the remote HTTP configuration can be extracted.","This test gives some information about the remote HTTP protocol - the
version used, whether HTTP Keep-Alive is enabled, etc... 

This test is informational only and does not denote any security
problem.","n/a","","
Response Code : HTTP/1.1 200 OK

Protocol version : HTTP/1.1
HTTP/2 TLS Support: No
HTTP/2 Cleartext Support: No
SSL : no
Keep-Alive : no
Headers :

  X-XSS-Protection: 1; mode=block
  X-Frame-Options: DENY
  Strict-Transport-Security: max-age=63072000; includeSubDomains; preload
  X-Content-Type-Options: nosniff
  Content-Type: text/html
  Accept-Ranges: bytes
  ETag: ""1676294581""
  Last-Modified: Mon, 05 Jun 2023 09:29:52 GMT
  Content-Length: 4800
  Connection: close
  Date: Fri, 21 Mar 2025 22:24:20 GMT
  Server: HTTP Server
  
Response Body :

<!DOCTYPE html>
<html>
<head>
	<meta charset=""utf-8"">
	<meta http-equiv=""pragma"" content=""no-cache"">
	<meta http-equiv=""X-UA-Compatible"" content=""IE=edge"" />
	<title></title>

	<script>window.TPL_VER = ""7.2.4""</script>

	<script src=""/js/thirdParty/jquery-1.8.3.min.js?_v=7.2.4""></script>
	<script src=""/gui/js/jquery-utils.js?_v=7.2.4""></script>
	<script src=""/gui/js/gui-core.js?_v=7.2.4""></script>
	<script src=""/gui/js/gui-api.js?_v=7.2.4""></script>

	<script src=""/js/thirdParty/modernizr.custom.js?_v=7.2.4""></script>
	<script src=""/js/thirdParty/yepnope.1.5.4-min.js?_v=7.2.4""></script>
	<script src=""/js/thirdParty/cssua.js?_v=7.2.4""></script>
	<script src=""/js/thirdParty/raphael.js?_v=7.2.4""></script>
	<script src=""/js/thirdParty/circle-progress.js?_v=7.2.4""></script>

	<script src=""/js/thirdParty/noUiSlider/nouislider.min.js?_v=7.2.4""></script>
	<script src=""/js/thirdParty/noUiSlider/wNumb.min.js?_v=7.2.4""></script>

	<!--noUI slider plugin: http://refreshless.com/nouislider/ -->
	<script src=""/js/thirdParty/jquery.nouislider.min.js?_v=7.2.4""></script>

	<!--jquery sort elements plugin: http://james.padolsey.com/javascript/sorting-elements-with-jquery/ -->
	<script src=""/js/thirdParty/jquery.sortElements.js?_v=7.2.4""></script>

	<!-- jQuery plugin for parsing CSV file format: https://code.google.com/p/jquery-csv/ -->
	<script src=""/js/thirdParty/jquery.csv-0.71.min.js?_v=7.2.4""></script>

	<!-- jQuery plugin to bind a listener function on attribute change of an element. -->
	<script src=""/js/thirdParty/attrchange.js?_v=7.2.4""></script>

	<!-- MD5 encryption library -->
	<script src=""/js/thirdParty/md5.js?_v=7.2.4""></script>

	<script src=""/js/thirdParty/dust-full-0.3.0.min.js?_v=7.2.4""></script>
	<script src=""/js/thirdParty/dust-helpers-1.1.1.js?_v=7.2.4""></script>

	<!-- For calculating subnet masks https://github.com/franksrevenge/IPSubnetCalculator -->
	<script src=""/js/thirdParty/IPSubnetCalculator.js?_v=7.2.4""></script>

	<script type=""text/javascript"" src=""/js/thirdParty/pikaday/moment.js?_v=7.2.4""></script>
	<script type=""text/javascript"" src=""/js/thirdParty/pikaday/pikaday.js?_v=7.2.4""></script>
	<script type=""text/javascript"" src=""/js/thirdParty/pikaday/plugins/pikaday.jquery.js?_v=7.2.4""></script>

	<script type=""text/javascript"" src=""/js/thirdParty/typeahead.js?_v=7.2.4""></script>

	<link rel=""stylesheet"" href=""/js/thirdParty/pikaday/css/pikaday.css?_v=7.2.4"" />
	<link rel=""stylesheet"" href=""/js/thirdParty/pikaday/css/theme.css?_v=7.2.4"" />
	
	<link rel=""stylesheet"" href=""/js/thirdParty/noUiSlider/nouislider.css?_v=7.2.4"" />
	<link rel=""stylesheet"" href=""/layout/css/desktop/desktop.css?_v=7.2.4"" />

	<!--[if lte IE 9]>
	<style type=""text/css"">
		select { background-image: none; }
	</style>
	<![endif]-->
</head>
<body class=""splash"">
<!--div that is used to identify if the user's browser is (likely) a mobile device. Will be hidden by css, then examined with js-->
<div id=""div-is-smartphone""></div>
<div id=""root-view""></div>

<!-- IE6 specific style here in case javascript disabled -->
<!--[if lte IE 6]>
<style type=""text/css"">#init-screen {position: absolute; height: 480px;}</style>
<![endif]-->
<noscript>
	<!-- if we have no javascript, hide activity-indicator -->
	<style type=""text/css"">#init-screen .activity-indicator{display: none}</style>
</noscript>
<div class=""splashPage"" id=""init-screen"">
	<div id=""splash-page-inner-container"">
		<div id=""splash-page-inner-inner-container"">
			<div id=""modem-icon"" class=""icon""></div>
			<h1 id=""modem-name"" class=""title""><span class=""hidden"">&nbsp;<!-- placeholder --></span></h1>
			<div class=""activity-indicator""></div>
			<div class=""error-message"">
				<noscript>No javascript / Javascript absent</noscript>
			</div>
			<div id=""bell-logo""></div>
		</div>
	</div>
</div>
<div id=""init-log"" style=""display: none;"">
	<div class=""header"">
		<span class=""close"">x</span>
		<span class=""title"">Initialization Log</span>
	</div>
	<div class=""content"">
		<table></table>
	</div>
</div>
	<!-- This is only for IE 6/7/8 -->
	<script>
		if($(""html"").hasClass(""ua-ie-6"")||$(""html"").hasClass(""ua-ie-7"")||$(""html"").hasClass(""ua-ie-8"")){
			$(""#init-screen"").show();
	        $('#init-screen .activity-indicator').hide();
	        $('#init-screen .error-message')
	            .text(""Unsupported browser / Navigateur non pris en charge"");			
		}
	</script>

	<script src=""/system-csp-production.js?_v=7.2.4""></script>
	<script src=""/common-bundle.js?_v=7.2.4""></script>
	<script src=""/main-bundle.js?_v=7.2.4""></script>
	<script>
		/* global System */
		System['import']('app/main');
	</script>
<div id=""alternative-confirmation-error-success-popup""></div>
</body>
</html>
"
"24260","","","None","192.168.2.1","tcp","443","HyperText Transfer Protocol (HTTP) Information","Some information about the remote HTTP configuration can be extracted.","This test gives some information about the remote HTTP protocol - the
version used, whether HTTP Keep-Alive is enabled, etc... 

This test is informational only and does not denote any security
problem.","n/a","","
Response Code : HTTP/1.1 200 OK

Protocol version : HTTP/1.1
HTTP/2 TLS Support: No
HTTP/2 Cleartext Support: No
SSL : yes
Keep-Alive : no
Headers :

  Content-Language: en
  Content-Type: text/html
  Accept-Ranges: bytes
  ETag: ""1676294581""
  Last-Modified: Mon, 05 Jun 2023 09:29:52 GMT
  Content-Length: 4800
  Connection: close
  Date: Fri, 21 Mar 2025 22:24:28 GMT
  Server: HTTP Server
  
Response Body :

<!DOCTYPE html>
<html>
<head>
	<meta charset=""utf-8"">
	<meta http-equiv=""pragma"" content=""no-cache"">
	<meta http-equiv=""X-UA-Compatible"" content=""IE=edge"" />
	<title></title>

	<script>window.TPL_VER = ""7.2.4""</script>

	<script src=""/js/thirdParty/jquery-1.8.3.min.js?_v=7.2.4""></script>
	<script src=""/gui/js/jquery-utils.js?_v=7.2.4""></script>
	<script src=""/gui/js/gui-core.js?_v=7.2.4""></script>
	<script src=""/gui/js/gui-api.js?_v=7.2.4""></script>

	<script src=""/js/thirdParty/modernizr.custom.js?_v=7.2.4""></script>
	<script src=""/js/thirdParty/yepnope.1.5.4-min.js?_v=7.2.4""></script>
	<script src=""/js/thirdParty/cssua.js?_v=7.2.4""></script>
	<script src=""/js/thirdParty/raphael.js?_v=7.2.4""></script>
	<script src=""/js/thirdParty/circle-progress.js?_v=7.2.4""></script>

	<script src=""/js/thirdParty/noUiSlider/nouislider.min.js?_v=7.2.4""></script>
	<script src=""/js/thirdParty/noUiSlider/wNumb.min.js?_v=7.2.4""></script>

	<!--noUI slider plugin: http://refreshless.com/nouislider/ -->
	<script src=""/js/thirdParty/jquery.nouislider.min.js?_v=7.2.4""></script>

	<!--jquery sort elements plugin: http://james.padolsey.com/javascript/sorting-elements-with-jquery/ -->
	<script src=""/js/thirdParty/jquery.sortElements.js?_v=7.2.4""></script>

	<!-- jQuery plugin for parsing CSV file format: https://code.google.com/p/jquery-csv/ -->
	<script src=""/js/thirdParty/jquery.csv-0.71.min.js?_v=7.2.4""></script>

	<!-- jQuery plugin to bind a listener function on attribute change of an element. -->
	<script src=""/js/thirdParty/attrchange.js?_v=7.2.4""></script>

	<!-- MD5 encryption library -->
	<script src=""/js/thirdParty/md5.js?_v=7.2.4""></script>

	<script src=""/js/thirdParty/dust-full-0.3.0.min.js?_v=7.2.4""></script>
	<script src=""/js/thirdParty/dust-helpers-1.1.1.js?_v=7.2.4""></script>

	<!-- For calculating subnet masks https://github.com/franksrevenge/IPSubnetCalculator -->
	<script src=""/js/thirdParty/IPSubnetCalculator.js?_v=7.2.4""></script>

	<script type=""text/javascript"" src=""/js/thirdParty/pikaday/moment.js?_v=7.2.4""></script>
	<script type=""text/javascript"" src=""/js/thirdParty/pikaday/pikaday.js?_v=7.2.4""></script>
	<script type=""text/javascript"" src=""/js/thirdParty/pikaday/plugins/pikaday.jquery.js?_v=7.2.4""></script>

	<script type=""text/javascript"" src=""/js/thirdParty/typeahead.js?_v=7.2.4""></script>

	<link rel=""stylesheet"" href=""/js/thirdParty/pikaday/css/pikaday.css?_v=7.2.4"" />
	<link rel=""stylesheet"" href=""/js/thirdParty/pikaday/css/theme.css?_v=7.2.4"" />
	
	<link rel=""stylesheet"" href=""/js/thirdParty/noUiSlider/nouislider.css?_v=7.2.4"" />
	<link rel=""stylesheet"" href=""/layout/css/desktop/desktop.css?_v=7.2.4"" />

	<!--[if lte IE 9]>
	<style type=""text/css"">
		select { background-image: none; }
	</style>
	<![endif]-->
</head>
<body class=""splash"">
<!--div that is used to identify if the user's browser is (likely) a mobile device. Will be hidden by css, then examined with js-->
<div id=""div-is-smartphone""></div>
<div id=""root-view""></div>

<!-- IE6 specific style here in case javascript disabled -->
<!--[if lte IE 6]>
<style type=""text/css"">#init-screen {position: absolute; height: 480px;}</style>
<![endif]-->
<noscript>
	<!-- if we have no javascript, hide activity-indicator -->
	<style type=""text/css"">#init-screen .activity-indicator{display: none}</style>
</noscript>
<div class=""splashPage"" id=""init-screen"">
	<div id=""splash-page-inner-container"">
		<div id=""splash-page-inner-inner-container"">
			<div id=""modem-icon"" class=""icon""></div>
			<h1 id=""modem-name"" class=""title""><span class=""hidden"">&nbsp;<!-- placeholder --></span></h1>
			<div class=""activity-indicator""></div>
			<div class=""error-message"">
				<noscript>No javascript / Javascript absent</noscript>
			</div>
			<div id=""bell-logo""></div>
		</div>
	</div>
</div>
<div id=""init-log"" style=""display: none;"">
	<div class=""header"">
		<span class=""close"">x</span>
		<span class=""title"">Initialization Log</span>
	</div>
	<div class=""content"">
		<table></table>
	</div>
</div>
	<!-- This is only for IE 6/7/8 -->
	<script>
		if($(""html"").hasClass(""ua-ie-6"")||$(""html"").hasClass(""ua-ie-7"")||$(""html"").hasClass(""ua-ie-8"")){
			$(""#init-screen"").show();
	        $('#init-screen .activity-indicator').hide();
	        $('#init-screen .error-message')
	            .text(""Unsupported browser / Navigateur non pris en charge"");			
		}
	</script>

	<script src=""/system-csp-production.js?_v=7.2.4""></script>
	<script src=""/common-bundle.js?_v=7.2.4""></script>
	<script src=""/main-bundle.js?_v=7.2.4""></script>
	<script>
		/* global System */
		System['import']('app/main');
	</script>
<div id=""alternative-confirmation-error-success-popup""></div>
</body>
</html>
"
"24260","","","None","192.168.2.1","tcp","10080","HyperText Transfer Protocol (HTTP) Information","Some information about the remote HTTP configuration can be extracted.","This test gives some information about the remote HTTP protocol - the
version used, whether HTTP Keep-Alive is enabled, etc... 

This test is informational only and does not denote any security
problem.","n/a","","
Response Code : HTTP/1.1 307 Temporary Redirect

Protocol version : HTTP/1.1
HTTP/2 TLS Support: No
HTTP/2 Cleartext Support: No
SSL : no
Keep-Alive : no
Headers :

  Location: http://mynetwork/?c=accessdenied
  Content-Length: 0
  Connection: close
  Date: Fri, 21 Mar 2025 22:24:12 GMT
  Server: HTTP Server
  
Response Body :

"
"24786","","","None","192.168.2.1","tcp","0","Nessus Windows Scan Not Performed with Admin Privileges","The Nessus scan of this host may be incomplete due to insufficient
privileges provided.","The Nessus scanner testing the remote host has been given SMB
credentials to log into the remote host, however these credentials do
not have administrative privileges. 

Typically, when Nessus performs a patch audit, it logs into the remote
host and reads the version of the DLLs on the remote host to determine
if a given patch has been applied or not.  This is the method Microsoft
recommends to determine if a patch has been applied. 

If your Nessus scanner does not have administrative privileges when
doing a scan, then Nessus has to fall back to perform a patch audit
through the registry which may lead to false positives (especially when
using third-party patch auditing tools) or to false negatives (not all
patches can be detected through the registry).","Reconfigure your scanner to use credentials with administrative
privileges.","","
It was not possible to connect to '\\mynetwork\ADMIN$' with the supplied credentials.
"
"26917","","","None","192.168.2.1","tcp","445","Microsoft Windows SMB Registry : Nessus Cannot Access the Windows Registry","Nessus is not able to access the remote Windows Registry.","It was not possible to connect to PIPE\winreg on the remote host.

If you intend to use Nessus to perform registry-based checks, the
registry checks will not work because the 'Remote Registry Access'
service (winreg) has been disabled on the remote host or can not be
connected to with the supplied credentials.","n/a","","Could not connect to the registry because:
Could not connect to \winreg"
